Date,Open,High,Low,Close,Adj Close,Volume
2022-03-29 00:00:00,28173.42969,28252.41992,28063.91992,28252.41992,28252.41992,77700000
2022-03-30 00:00:00,28250.80078,28281.44922,27736.26953,28027.25,28027.25,83400000
2022-03-31 00:00:00,27809.9707,28101.67969,27763.96094,27821.42969,27821.42969,78600000
2022-04-01 00:00:00,27624.10938,27738.31055,27399.48047,27665.98047,27665.98047,66800000
2022-04-04 00:00:00,27685.65039,27754.24023,27578.81055,27736.4707,27736.4707,50300000
2022-04-05 00:00:00,27965.93945,27965.93945,27662.2793,27787.98047,27787.98047,64300000
2022-04-06 00:00:00,27533.88086,27549.66992,27214.60938,27350.30078,27350.30078,68700000
2022-04-07 00:00:00,27032.41992,27042.49023,26801.78906,26888.57031,26888.57031,71100000
2022-04-08 00:00:00,27097.05078,27185.23047,26764.35938,26985.80078,26985.80078,78100000
2022-04-11 00:00:00,26877.59961,27004.5,26720.46094,26821.51953,26821.51953,73500000
2022-04-12 00:00:00,26606.86914,26674.85938,26304.08008,26334.98047,26334.98047,75300000
2022-04-13 00:00:00,26436.06055,26885.86914,26429.4707,26843.49023,26843.49023,71600000
2022-04-14 00:00:00,26925.64063,27200.89063,26890.67969,27172,27172,61800000
2022-04-15 00:00:00,26932.48047,27203.76953,26784.91992,27093.18945,27093.18945,51500000
2022-04-18 00:00:00,26831.44922,26851.80078,26571.38086,26799.71094,26799.71094,48300000
2022-04-19 00:00:00,27096.49023,27100.58984,26777.71094,26985.08984,26985.08984,60500000
2022-04-20 00:00:00,27210.78906,27389.83984,27066.17969,27217.84961,27217.84961,72300000
2022-04-21 00:00:00,27259.14063,27580.64063,27252.83008,27553.06055,27553.06055,62300000
2022-04-22 00:00:00,27197.80078,27205.83008,26904.38086,27105.25977,27105.25977,58500000
2022-04-25 00:00:00,26692.48047,26764.48047,26487.83984,26590.7793,26590.7793,62700000
2022-04-26 00:00:00,26743.21094,26808.99023,26592.99023,26700.10938,26700.10938,64300000
2022-04-27 00:00:00,26313.14063,26406.61914,26051.03906,26386.63086,26386.63086,97300000
2022-04-28 00:00:00,26430.2793,26876.94922,26348.35938,26847.90039,26847.90039,86700000
2022-05-02 00:00:00,26851.09961,26964.58984,26610.85938,26818.5293,26818.5293,74500000
2022-05-06 00:00:00,26784.28906,27072.58984,26543.28906,27003.56055,27003.56055,98500000
2022-05-09 00:00:00,26705.32031,26732.60938,26309.2207,26319.33984,26319.33984,79500000
2022-05-10 00:00:00,26149.06055,26246.63086,25773.83008,26167.09961,26167.09961,80800000
2022-05-11 00:00:00,26045.38086,26290.61914,26003.25977,26213.64063,26213.64063,85900000
2022-05-12 00:00:00,25945.03906,26028.35938,25688.10938,25748.7207,25748.7207,91200000
2022-05-13 00:00:00,25918.80078,26479.92969,25904.40039,26427.65039,26427.65039,103800000
2022-05-16 00:00:00,26753.36914,26836.96094,26438.60938,26547.05078,26547.05078,87000000
2022-05-17 00:00:00,26555.23047,26709.25977,26440.61914,26659.75,26659.75,78900000
2022-05-18 00:00:00,26826.82031,27053.17969,26741.33984,26911.19922,26911.19922,74700000
2022-05-19 00:00:00,26435.32031,26458.84961,26150.08984,26402.83984,26402.83984,74500000
2022-05-20 00:00:00,26448.23047,26769.19922,26426.99023,26739.0293,26739.0293,76300000
2022-05-23 00:00:00,26991.41992,27047.4707,26832.65039,27001.51953,27001.51953,65000000
2022-05-24 00:00:00,27005.42969,27005.42969,26736.00977,26748.14063,26748.14063,67400000
2022-05-25 00:00:00,26711.5293,26795.89063,26578.0293,26677.80078,26677.80078,72300000
2022-05-26 00:00:00,26685.01953,26898.75,26597.9707,26604.83984,26604.83984,64500000
2022-05-27 00:00:00,26947.80078,26996.69922,26731.59961,26781.67969,26781.67969,69300000
2022-05-30 00:00:00,27092.82031,27401.24023,27057.19922,27369.42969,27369.42969,97000000
2022-05-31 00:00:00,27318.08984,27463.33008,27250.69922,27279.80078,27279.80078,141800000
2022-06-01 00:00:00,27295.63086,27482.31055,27295.41992,27457.89063,27457.89063,75800000
2022-06-02 00:00:00,27340.51953,27450.4707,27251.24023,27413.88086,27413.88086,63600000
2022-06-03 00:00:00,27660.61914,27776.33008,27614.85938,27761.57031,27761.57031,63700000
2022-06-06 00:00:00,27549.64063,27979.53906,27523.94922,27915.89063,27915.89063,56800000
2022-06-07 00:00:00,27984.78906,28094.73047,27863.38086,27943.94922,27943.94922,68300000
2022-06-08 00:00:00,28100.25977,28234.28906,28089.7793,28234.28906,28234.28906,78700000
2022-06-09 00:00:00,28189.34961,28389.75,28189.34961,28246.5293,28246.5293,80300000
2022-06-10 00:00:00,27996.34961,28044.44922,27795.16992,27824.28906,27824.28906,79700000
2022-06-13 00:00:00,27369.66016,27389.30078,26948.2207,26987.43945,26987.43945,71400000
2022-06-14 00:00:00,26555.75,26657.91992,26357.90039,26629.85938,26629.85938,75000000
2022-06-15 00:00:00,26625.67969,26638.75977,26321.67969,26326.16016,26326.16016,72700000
2022-06-16 00:00:00,26715.51953,26947.69922,26431.19922,26431.19922,26431.19922,67800000
2022-06-17 00:00:00,25988.19922,26072.34961,25720.80078,25963,25963,115200000
2022-06-20 00:00:00,26156.61914,26156.61914,25520.23047,25771.2207,25771.2207,72200000
2022-06-21 00:00:00,26070.91992,26418.83984,25972.2793,26246.31055,26246.31055,65400000
2022-06-22 00:00:00,26441.7207,26462.83008,26149.16992,26149.55078,26149.55078,66400000
2022-06-23 00:00:00,26134.89063,26401.9707,26039.57031,26171.25,26171.25,65700000
2022-06-24 00:00:00,26228.41992,26519.16016,26148.56055,26491.9707,26491.9707,72600000
2022-06-27 00:00:00,26741.80078,26938.42969,26665.43945,26871.26953,26871.26953,65800000
2022-06-28 00:00:00,26795.67969,27062.31055,26789.5,27049.4707,27049.4707,73400000
2022-06-29 00:00:00,26814.23047,26858.67969,26687.4707,26804.59961,26804.59961,101100000
2022-06-30 00:00:00,26753.2793,26753.2793,26324.31055,26393.03906,26393.03906,86100000
2022-07-01 00:00:00,26460.71094,26531.24023,25841.75,25935.61914,25935.61914,81700000
2022-07-04 00:00:00,26086.7793,26258.85938,25945.83008,26153.81055,26153.81055,68700000
2022-07-05 00:00:00,26386.23047,26532.50977,26294.83984,26423.4707,26423.4707,62800000
2022-07-06 00:00:00,26190.40039,26298.96094,26051.18945,26107.65039,26107.65039,89700000
2022-07-07 00:00:00,26280.93945,26533.65039,26136.99023,26490.5293,26490.5293,80700000
2022-07-08 00:00:00,26623.84961,26881.75,26510.5293,26517.18945,26517.18945,89300000
2022-07-11 00:00:00,26892.73047,27062.16992,26710.58984,26812.30078,26812.30078,68500000
2022-07-12 00:00:00,26701,26718.66992,26278.2793,26336.66016,26336.66016,64400000
2022-07-13 00:00:00,26403.78906,26543.07031,26389.09961,26478.76953,26478.76953,54100000
2022-07-14 00:00:00,26357.32031,26713.07031,26312.78906,26643.39063,26643.39063,60600000
2022-07-15 00:00:00,26736.08008,26857.76953,26571.38086,26788.4707,26788.4707,65500000
2022-07-19 00:00:00,27003.83008,27043.58008,26791.71094,26961.67969,26961.67969,59400000
2022-07-20 00:00:00,27295.94922,27692.84961,27295.94922,27680.25977,27680.25977,66700000
2022-07-21 00:00:00,27627.88086,27803,27549.56055,27803,27803,56700000
2022-07-22 00:00:00,27773.14063,27952.25,27701.25,27914.66016,27914.66016,60100000
2022-07-25 00:00:00,27697.76953,27848.58984,27663.16016,27699.25,27699.25,46500000
2022-07-26 00:00:00,27682.19922,27715.7793,27538.39063,27655.21094,27655.21094,50000000
2022-07-27 00:00:00,27575.16016,27772.9707,27525.08984,27715.75,27715.75,51100000
2022-07-28 00:00:00,27909.15039,28015.67969,27651.99023,27815.48047,27815.48047,83500000
2022-07-29 00:00:00,27915.2207,28001.80078,27725.24023,27801.64063,27801.64063,79300000
2022-08-01 00:00:00,27813.82031,27993.34961,27751.58984,27993.34961,27993.34961,71900000
2022-08-02 00:00:00,27812.48047,27830.58008,27530.59961,27594.73047,27594.73047,71800000
2022-08-03 00:00:00,27673,27837.63086,27634.65039,27741.90039,27741.90039,72300000
2022-08-04 00:00:00,27930.93945,28005.58984,27870.05078,27932.19922,27932.19922,83100000
2022-08-05 00:00:00,27915.06055,28190.03906,27910.2207,28175.86914,28175.86914,71300000
2022-08-08 00:00:00,28050.08984,28279.11914,28047.08008,28249.24023,28249.24023,66100000
2022-08-09 00:00:00,28236.83984,28257.33984,27966.91016,27999.96094,27999.96094,64900000
2022-08-10 00:00:00,27955.10938,27964.96094,27729.46094,27819.33008,27819.33008,59900000
2022-08-12 00:00:00,28251.74023,28546.98047,28207.85938,28546.98047,28546.98047,89600000
2022-08-15 00:00:00,28623.7793,28897.07031,28623.7793,28871.7793,28871.7793,53700000
2022-08-16 00:00:00,28829.5293,28928.16016,28752.88086,28868.91016,28868.91016,50100000
2022-08-17 00:00:00,28952.65039,29222.76953,28944.71094,29222.76953,29222.76953,66600000
2022-08-18 00:00:00,28957.40039,28999.64063,28846.51953,28942.14063,28942.14063,47400000
2022-08-19 00:00:00,29095.71094,29150.80078,28913.05078,28930.33008,28930.33008,48400000
2022-08-22 00:00:00,28654.07031,28828.21094,28586.35938,28794.5,28794.5,49200000
2022-08-23 00:00:00,28580.19922,28580.19922,28395.30078,28452.75,28452.75,55700000
2022-08-24 00:00:00,28481.33984,28515.60938,28282.21094,28313.4707,28313.4707,62000000
2022-08-25 00:00:00,28415.10938,28534.71094,28357.0293,28479.00977,28479.00977,53700000
2022-08-26 00:00:00,28639.4707,28792.92969,28608.69922,28641.38086,28641.38086,49100000
2022-08-29 00:00:00,28161.06055,28179.08984,27788.11914,27878.96094,27878.96094,64100000
2022-08-30 00:00:00,28086.7207,28233.80078,27944.25,28195.58008,28195.58008,60700000
2022-08-31 00:00:00,27928.08984,28104.80078,27906.16992,28091.5293,28091.5293,86200000
2022-09-01 00:00:00,27797,27832.7793,27589.69922,27661.4707,27661.4707,68900000
2022-09-02 00:00:00,27755.59961,27772.36914,27570.74023,27650.83984,27650.83984,58800000
2022-09-05 00:00:00,27567.28906,27673.43945,27511.67969,27619.60938,27619.60938,47100000
2022-09-06 00:00:00,27650.15039,27813.7793,27557.99023,27626.50977,27626.50977,46300000
2022-09-07 00:00:00,27546.00977,27546.00977,27268.69922,27430.30078,27430.30078,69400000
2022-09-08 00:00:00,27732.67969,28083.78906,27718.30078,28065.2793,28065.2793,75200000
2022-09-09 00:00:00,28204.71094,28286.01953,28091.38086,28214.75,28214.75,74000000
2022-09-12 00:00:00,28483.58984,28612.89063,28438.36914,28542.10938,28542.10938,50500000
2022-09-13 00:00:00,28556.21094,28659.75977,28530.35938,28614.63086,28614.63086,51700000
2022-09-14 00:00:00,28132.69922,28141.91992,27795.64063,27818.61914,27818.61914,70900000
2022-09-15 00:00:00,27873.96094,27946.19922,27801.43945,27875.91016,27875.91016,48700000
2022-09-16 00:00:00,27631.39063,27654.99023,27525.67969,27567.65039,27567.65039,81600000
2022-09-20 00:00:00,27788.67969,27907.44922,27627.85938,27688.41992,27688.41992,60000000
2022-09-21 00:00:00,27440.83984,27467.33984,27297.5,27313.13086,27313.13086,65500000
2022-09-22 00:00:00,27053.58008,27197.07031,26955.17969,27153.83008,27153.83008,62200000
2022-09-26 00:00:00,26779.43945,26779.43945,26424.59961,26431.55078,26431.55078,96500000
2022-09-27 00:00:00,26585.38086,26680.19922,26523.76953,26571.86914,26571.86914,66800000
2022-09-28 00:00:00,26422.85938,26516.32031,25938.35938,26173.98047,26173.98047,92900000
2022-09-29 00:00:00,26280.5,26458.66992,26221.7793,26422.05078,26422.05078,88900000
2022-09-30 00:00:00,26240,26273.65039,25805.58984,25937.21094,25937.21094,101300000
2022-10-03 00:00:00,25778.94922,26223.83984,25621.96094,26215.78906,26215.78906,80700000
2022-10-04 00:00:00,26653.49023,26994.43945,26633.51953,26992.21094,26992.21094,87100000
2022-10-05 00:00:00,27211.32031,27216.80078,27030.55078,27120.5293,27120.5293,73300000
2022-10-06 00:00:00,27137.98047,27399.18945,27137.98047,27311.30078,27311.30078,69400000
2022-10-07 00:00:00,26975.91992,27198.91016,26921.90039,27116.10938,27116.10938,66700000
2022-10-11 00:00:00,26757.11914,26759.61914,26369.56055,26401.25,26401.25,78900000
2022-10-12 00:00:00,26353.2207,26495.75,26313.41016,26396.83008,26396.83008,68800000
2022-10-13 00:00:00,26398.28906,26408.31055,26237.41992,26237.41992,26237.41992,59200000
2022-10-14 00:00:00,26599.32031,27180.16016,26595.34961,27090.75977,27090.75977,82400000
2022-10-17 00:00:00,26785.01953,26814.91992,26649.13086,26775.78906,26775.78906,65300000
2022-10-18 00:00:00,27167.73047,27229.88086,26910.09961,27156.14063,27156.14063,66100000
2022-10-19 00:00:00,27225.16992,27371.38086,27192.78906,27257.38086,27257.38086,57600000
2022-10-20 00:00:00,26981.75,27092.55078,26872.44922,27006.96094,27006.96094,60300000
2022-10-21 00:00:00,26903.5,26985.38086,26869.38086,26890.58008,26890.58008,56300000
2022-10-24 00:00:00,27233,27308.9707,26974.90039,26974.90039,26974.90039,59100000
2022-10-25 00:00:00,27113.19922,27337.80078,27073.17969,27250.2793,27250.2793,62200000
2022-10-26 00:00:00,27410.64063,27578.05078,27404.90039,27431.83984,27431.83984,61000000
2022-10-27 00:00:00,27407.23047,27450.25977,27330.78906,27345.24023,27345.24023,65400000
2022-10-28 00:00:00,27097.38086,27265.46094,26981.08008,27105.19922,27105.19922,144600000
2022-10-31 00:00:00,27404.30078,27602.99023,27392.99023,27587.46094,27587.46094,71100000
2022-11-01 00:00:00,27614.64063,27682.9707,27526.17969,27678.91992,27678.91992,72600000
2022-11-02 00:00:00,27562.30078,27692.55078,27546.88086,27663.39063,27663.39063,86600000
2022-11-04 00:00:00,27371.89063,27389.30078,27032.01953,27199.74023,27199.74023,111100000
2022-11-07 00:00:00,27406.7793,27578.00977,27357.5293,27527.64063,27527.64063,78900000
2022-11-08 00:00:00,27718.83984,27943.26953,27704.64063,27872.10938,27872.10938,84400000
2022-11-09 00:00:00,27884.55078,27926.51953,27688.85938,27716.42969,27716.42969,79100000
2022-11-10 00:00:00,27459.08008,27485.38086,27370.61914,27446.09961,27446.09961,77100000
2022-11-11 00:00:00,27868.68945,28329.53906,27837.08984,28263.57031,28263.57031,103700000
2022-11-14 00:00:00,28277.64063,28305.03906,27963.4707,27963.4707,27963.4707,85100000
2022-11-15 00:00:00,27940.25977,28038.63086,27903.26953,27990.16992,27990.16992,71200000
2022-11-16 00:00:00,28020.49023,28069.25,27743.15039,28028.30078,28028.30078,73200000
2022-11-17 00:00:00,27952.21094,28029.61914,27910.00977,27930.57031,27930.57031,58900000
2022-11-18 00:00:00,28009.82031,28045.43945,27877.7793,27899.76953,27899.76953,64800000
2022-11-21 00:00:00,27982,28007.06055,27846.30078,27944.78906,27944.78906,56500000
2022-11-22 00:00:00,28059.50977,28203.34961,28038.16016,28115.74023,28115.74023,75900000
2022-11-24 00:00:00,28373.7207,28502.28906,28363.66016,28383.08984,28383.08984,83900000
2022-11-25 00:00:00,28398.76953,28399.88086,28263.59961,28283.0293,28283.0293,56800000
2022-11-28 00:00:00,28220.56055,28238.5,28046.32031,28162.83008,28162.83008,64600000
2022-11-29 00:00:00,27991.5,28055.91016,27899.98047,28027.83984,28027.83984,64800000
2022-11-30 00:00:00,27886.66992,27972.89063,27802.71094,27968.99023,27968.99023,106600000
2022-12-01 00:00:00,28273.13086,28423.46094,28226.08008,28226.08008,28226.08008,71400000
2022-12-02 00:00:00,27983.17969,27983.17969,27662.11914,27777.90039,27777.90039,79400000
2022-12-05 00:00:00,27752.99023,27854.10938,27700.85938,27820.40039,27820.40039,63900000
2022-12-06 00:00:00,27704.06055,27934.07031,27698.31055,27885.86914,27885.86914,60400000
2022-12-07 00:00:00,27670.28906,27786.25,27646.7793,27686.40039,27686.40039,63000000
2022-12-08 00:00:00,27622.30078,27643.64063,27415.66016,27574.42969,27574.42969,64900000
2022-12-09 00:00:00,27633.96094,27952.80078,27633.96094,27901.00977,27901.00977,70200000
2022-12-12 00:00:00,27741.09961,27865.7207,27734.66016,27842.33008,27842.33008,49600000
2022-12-13 00:00:00,28067.36914,28116.56055,27907.49023,27954.84961,27954.84961,51900000
2022-12-14 00:00:00,28005.0293,28195.68945,27993.7793,28156.21094,28156.21094,54800000
2022-12-15 00:00:00,27991.14063,28163.16992,27987.53906,28051.69922,28051.69922,51100000
2022-12-16 00:00:00,27706.69922,27713.03906,27488.83008,27527.11914,27527.11914,83800000
2022-12-19 00:00:00,27279.91992,27349.58008,27165.7793,27237.64063,27237.64063,58200000
2022-12-20 00:00:00,27257.34961,27339.49023,26416.91016,26568.0293,26568.0293,118500000
2022-12-21 00:00:00,26547.16992,26616.2793,26269.80078,26387.7207,26387.7207,119200000
2022-12-22 00:00:00,26552.42969,26585.2793,26399.31055,26507.86914,26507.86914,73400000
2022-12-23 00:00:00,26207.76953,26291.98047,26106.38086,26235.25,26235.25,75700000
2022-12-26 00:00:00,26299.53906,26438.65039,26294.84961,26405.86914,26405.86914,47300000
2022-12-27 00:00:00,26570.7793,26620.49023,26447.86914,26447.86914,26447.86914,50200000
2022-12-28 00:00:00,26309.33984,26354.26953,26199.66992,26340.5,26340.5,61500000
2022-12-29 00:00:00,26074.90039,26126.69922,25953.91992,26093.66992,26093.66992,63100000
2022-12-30 00:00:00,26288,26321.36914,26067.91992,26094.5,26094.5,52700000
